drugName,Review,rating,Processed_Review,sentiment_score
Toprol-XL,I started taking this medicine in It works to take the pressure off my heart but it has caused me arthritis in my knees hands and feet Now I am in pain most of the time My hands have developed arthritis in both thumbs my feet have it in my toes I tried another Astra Zeneca product called Atacand and it works better but is so expensive I cant afford to buy it,5,I started taking medicine It work take pressure heart caused arthritis knee hand foot Now I pain time My hand developed arthritis thumb foot toe I tried another Astra Zeneca product called Atacand work better expensive I cant afford buy,0.7406981363892555
Sodium oxybate,After a few years of being diagnosed with narcolepsy and excessive daytime sleepiness someone I knew who had narcolepsy as well recommended I ask my doctor about Xyrem I am glad I did because about a week after taking it I started feeling normal again I still have some quotbadquot days but they are better than my best days prior to taking Xyrem The only thing I dont like is their list of side effects being unclear I have had stomach issues loss of appetite and significant weight loss I was beginning to think something was wrong with me because these are not side effects listed on their website It wasnt until I stated searching other forums that I am finding others having these same types of symptoms,9,After year diagnosed narcolepsy excessive daytime sleepiness someone I knew narcolepsy well recommended I ask doctor Xyrem I glad I week taking I started feeling normal I still quotbadquot day better best day prior taking Xyrem The thing I dont like list side effect unclear I stomach issue loss appetite significant weight loss I beginning think something wrong side effect listed website It wasnt I stated searching forum I finding others type symptom,0.9908160656690598
Hydroxychloroquine,I love this medicine It has helped so much with the arthritic pain No side effects for me I have eye check ups every six months Give a try,10,I love medicine It helped much arthritic pain No side effect I eye check ups every six month Give try,0.9999999669380486
Mesalamine,I have been on this medicine for approximately one and a half weeks and it has improved my colitis immensely so far but I dont think I can continue to use it because of the cost,8,I medicine approximately one half week improved colitis immensely far I dont think I continue use cost,0.893580824881792
Orlistat,I have always been a small person but now I am lbs overweight for the nd go around again I thought I would try Alli instead of going to get a prescription this time It cost me plus I have been using it for weeks and it does absolutely nothing to help curb your appetite if anything I seemed to eat more So I thought I would try taking more than the suggested well that did nothing either I will report that there were no side effects or illness or anything like that which I have read on some postings Alli was a big waste of money for me and I will just have to go and get a prescription again which does work Alli is Not a substitute for a prescription diet pill no matter what it states,1,I always small person I lb overweight nd go around I thought I would try Alli instead going get prescription time It cost plus I using week absolutely nothing help curb appetite anything I seemed eat So I thought I would try taking suggested well nothing either I report side effect illness anything like I read posting Alli big waste money I go get prescription work Alli Not substitute prescription diet pill matter state,0.19769025817513464
Butorphanol,I used this medication years ago for my migraines Since that time my husband has joined the Army and we have moved several times etc Each time we do I have to start all over again with my migraine treatments I have hemipalegic migraines and I would give my eyeteeth for one of these doctors to just let me take Stadol NS again It worked so well mainly because even when I was nauseated I would still quotkeepquot this medication because it was in the nasal spray form This medicine was a wonder drug for me oh how I wish it could be again,10,I used medication year ago migraine Since time husband joined Army moved several time etc Each time I start migraine treatment I hemipalegic migraine I would give eyetooth one doctor let take Stadol NS It worked well mainly even I nauseated I would still quotkeepquot medication nasal spray form This medicine wonder drug oh I wish could,1.000000026077032
Efavirenz / emtricitabine / tenofovir,Yow guys Tested on April with VL after a major fever event Couldnt start early treatment because of insurance issues needed year signority with the insurance co to apply for HIV treatment One year later my numbers on Jan were VL and CD Started Atripla years later after testing on April with VL times higher than when diagnosed and CD After weeks taking Atrilpla my numbers are VL pretty amazing drop and CD I was pretty happy with these results but my Dr wasnt He expected me to become undectetable as of now but asked me to continue for two more months to see more progress Absolutely no side effects except for feeling a bit high the first week,9,Yow guy Tested April VL major fever event Couldnt start early treatment insurance issue needed year signority insurance co apply HIV treatment One year later number Jan VL CD Started Atripla year later testing April VL time higher diagnosed CD After week taking Atrilpla number VL pretty amazing drop CD I pretty happy result Dr wasnt He expected become undectetable asked continue two month see progress Absolutely side effect except feeling bit high first week,0.9325994998216629
Humatrope,Tingling itching and numbness of my hands Sleeplessness leading to insomnia Higher glucose numbers no matter the diet nearing diabetes,5,Tingling itching numbness hand Sleeplessness leading insomnia Higher glucose number matter diet nearing diabetes,0.853575924411416
Liraglutide,I started Saxenda on and by I had lost pounds I increased the dosage each week and until I started the mg dosage I constantly felt nauseated Fortunately this has stopped and I am not having any side effects I am not weighing myself will let the doctor do this at the end of each month,10,I started Saxenda I lost pound I increased dosage week I started mg dosage I constantly felt nauseated Fortunately stopped I side effect I weighing let doctor end month,0.9999999217689037
Drospirenone / ethinyl estradiol,I suffered from severe headaches about two days after I started Yaz The headaches continued almost every day I was on the pill for about a year until I finally switched I no longer have headaches,1,I suffered severe headache two day I started Yaz The headache continued almost every day I pill year I finally switched I longer headache,0.11102838739752768
Diltiazem,Excellent control of my atrial fibrillation Significantly improved my quality of life,10,Excellent control atrial fibrillation Significantly improved quality life,0.999999952269718
Lamotrigine,Excellent medication for bipolar disorder although I had a reaction to it,10,Excellent medication bipolar disorder although I reaction,0.9999999664723873
Hydrocodone,I hate this drug It will not allow me to sleep Dries out my eyes nose I cant cry Makes me a zombie,3,I hate drug It allow sleep Dries eye nose I cant cry Makes zombie,-0.2563938044942916
Magnesium sulfate / potassium sulfate / sodium sulfate,I have been doing colonoscopy prep for years This was the foulest tasting stuff Ive ever encountered,10,I colonoscopy prep year This foulest tasting stuff Ive ever encountered,0.999999962747097
Tretinoin,hello everyone I wrote a review on the retina about two months ago at my month mark so Im back a little after my month mark so Im still pleased as my skin is getting better slowly but still I used to wear a mediumfull coverage foundation but now I can just wear a thin layer of tinted moisturizer and be satisfied around my time of month I get a big pimple here and there but I definitely noticed that the tretinoin limits the numberampsizeamprecovery time of my acne hopefully by Christmasmonth mark and my birthday month I will have clear skin good luck fellow tretinoin retina users,9,hello everyone I wrote review retina two month ago month mark Im back little month mark Im still pleased skin getting better slowly still I used wear mediumfull coverage foundation I wear thin layer tinted moisturizer satisfied around time month I get big pimple I definitely noticed tretinoin limit numberampsizeamprecovery time acne hopefully Christmasmonth mark birthday month I clear skin good luck fellow tretinoin retina user,0.9120666552335024
Ritalin,Im a year old male who didnt have the benefits of medications when I was in school ADD wasnt as well known back then I was diagnosed with hyper dyslexia I always thought that it was strange because I didnt see letters backwards but I just accepted it I was officially diagnosed with ADD in my mid s I have taken most of the medicine options over the past years including Concerta Strattera Adderall Ritalin and Ritalin LA Couldnt sleep on Concerta I was out of my mind with Strattera Adderall was like popping caffeine pills and Ritalin was too high maintenance as it neutralized after hours Then I found Ritalin LA Its not the magic bullet but its the best that I have found so far It costs me X generic but worth it,9,Im year old male didnt benefit medication I school ADD wasnt well known back I diagnosed hyper dyslexia I always thought strange I didnt see letter backwards I accepted I officially diagnosed ADD mid I taken medicine option past year including Concerta Strattera Adderall Ritalin Ritalin LA Couldnt sleep Concerta I mind Strattera Adderall like popping caffeine pill Ritalin high maintenance neutralized hour Then I found Ritalin LA Its magic bullet best I found far It cost X generic worth,0.9841273188591003
Kapvay,My year old son has severe ADHD ODD and anxiety We started him on Vyvanse mg Depakote twice a day and Kapvay in the evening last week We were worried because he talked SO much like he was on speed and ran around the house looking for paper books pens to write with and never sat still but he was very pleasant when we started the Vyvanse However he was Always saying Im sorry for blurting please and thank you which was unheard of before starting the Vyvanse We were noticing around the Vyvanse wearing off and the aggression and whining came back with a vengeance We added another mg Kapvay after school with his Depakote and the result was AMAZING He is pleasant ALL day long,10,My year old son severe ADHD ODD anxiety We started Vyvanse mg Depakote twice day Kapvay evening last week We worried talked SO much like speed ran around house looking paper book pen write never sat still pleasant started Vyvanse However Always saying Im sorry blurting please thank unheard starting Vyvanse We noticing around Vyvanse wearing aggression whining came back vengeance We added another mg Kapvay school Depakote result AMAZING He pleasant ALL day long,1.0000000298023224
Klonopin,I was diagnosed with Bipolar disorder about years ago and had my share of trying different medications to get it under control After multiple trials with medicines my doctor finally found the right combination for me Lexapro lithium Depakote had sexual side effects Synthroid trazodone at night multivitamins and B vitamin This combination worked great to get my mood swings under control Once my mood swings were under control I started having extreme anxiety attacks I was then diagnosed with anxiety disorder as well My doctor prescribed mg Klonopin times a day as needed and it is a lifesaver Klonopin knocks my anxiety down within min I have been taking it for yrs with great results,10,I diagnosed Bipolar disorder year ago share trying different medication get control After multiple trial medicine doctor finally found right combination Lexapro lithium Depakote sexual side effect Synthroid trazodone night multivitamin B vitamin This combination worked great get mood swing control Once mood swing control I started extreme anxiety attack I diagnosed anxiety disorder well My doctor prescribed mg Klonopin time day needed lifesaver Klonopin knock anxiety within min I taking yr great result,0.9999999459832907
Prozac,I started on liquid Prozac due to severe medicine sensitivities This has been a lifesaver I am currently on mg and feel so much better My doctor would like me to get to mg I will but it will be slowly There is no one size fits all as far as dosage goes If youre sensitive to medicines think about liquid Prozac Easier to control dosages minimal side effects Wonderful,9,I started liquid Prozac due severe medicine sensitivity This lifesaver I currently mg feel much better My doctor would like get mg I slowly There one size fit far dosage go If youre sensitive medicine think liquid Prozac Easier control dosage minimal side effect Wonderful,0.9135770162567497
Ethinyl estradiol / norethindrone,I have been taking Loestrin for almost a year now and at first I really havent had any problems with it I loved it I used to have my periods for a full days straight and really heavy Now I only get it days and its super light which is AMAZING Some side effects I hate with it though is I get so emotional so easily Another this is I have absolutely no sex drive We went from doing it all the time to now once or twice a month I feel bad but what can I do I always get my period the day I start the brown pill and now this month I havent gotten it I want the reassurance of getting it for at least a day so I dont freak out thinking Im pregnant,7,I taking Loestrin almost year first I really havent problem I loved I used period full day straight really heavy Now I get day super light AMAZING Some side effect I hate though I get emotional easily Another I absolutely sex drive We went time twice month I feel bad I I always get period day I start brown pill month I havent gotten I want reassurance getting least day I dont freak thinking Im pregnant,0.8911102294921875
Sulfamethoxazole / trimethoprim,This takes at least week to kick in but dont just rely on the tablets Make sure you drink lots of water and good food Ive noticed cheese makes my acne really bad Ive taken these tablets year now they help to an extent but I get the bad side effects for some reason they make me need the toilet times during the night makes me wonder if they are trying to help my bladder as thats what these tablets are for and my body is confused Also get BAD headaches towards the end of the day Id say as severe as a migraine So Im now coming off them and going to a skin specialist instead Not worth the headaches to me,7,This take least week kick dont rely tablet Make sure drink lot water good food Ive noticed cheese make acne really bad Ive taken tablet year help extent I get bad side effect reason make need toilet time night make wonder trying help bladder thats tablet body confused Also get BAD headache towards end day Id say severe migraine So Im coming going skin specialist instead Not worth headache,0.9467036820948124
Effexor XR,In one sense it handled many of my symptoms but I became a completely different person I was no longer myself at all I made many many horrible decisions affecting my family friends business etc I adopted a whole new set of values i just wasnt myself anymore When I finally decided to go off it I spent months of withdrawal symptoms splitting capsules every day and gradually reducing the amount of grains,2,In one sense handled many symptom I became completely different person I longer I made many many horrible decision affecting family friend business etc I adopted whole new set value wasnt anymore When I finally decided go I spent month withdrawal symptom splitting capsule every day gradually reducing amount grain,0.24162168465554715
Clonazepam,Clonazepam has drastically improved my life I used to be afraid to go to sleep I have seriously injured myself in my sleep in addition to harming others After one night terror I required surgery and decided it was time to see a sleep physician A small dose of Clonazepam and I sleep great Highly recommend,10,Clonazepam drastically improved life I used afraid go sleep I seriously injured sleep addition harming others After one night terror I required surgery decided time see sleep physician A small dose Clonazepam I sleep great Highly recommend,1.0000000149011612
Vicodin,My wisdom teeth are impacted and I have several cavities and I am waiting to have surgery My doctor prescribed Vicodin for the pain and it works very well as long as I continue taking it every hours I can tell when the medication wears off because my jaw starts to throb,9,My wisdom teeth impacted I several cavity I waiting surgery My doctor prescribed Vicodin pain work well long I continue taking every hour I tell medication wear jaw start throb,0.9862118124961853
Zoloft,Im on mg of Zoloft and it has changed my life,10,Im mg Zoloft changed life,1.0000000223517418
Magnesium sulfate / potassium sulfate / sodium sulfate,Absolutely terrible stuff First colonoscopy experience and I will make sure I NEVER have this stuff again in my entire life First dose took a long time to choke down but stayed down The second dose not so easy I took a good of it over quite a long period of time and then the taste and medication overwhelmed me and I vomited As Ive seen here I recommend sucking on a lemon between sips and using a straw BMs are pretty much where they should be so Im thinking all should be fine for procedure in a few hours Only rating a for effectiveness every other aspect of this was completely unbearable,2,Absolutely terrible stuff First colonoscopy experience I make sure I NEVER stuff entire life First dose took long time choke stayed The second dose easy I took good quite long period time taste medication overwhelmed I vomited As Ive seen I recommend sucking lemon sip using straw BMs pretty much Im thinking fine procedure hour Only rating effectiveness every aspect completely unbearable,-0.06033494081348181
Strattera,Im a yr old female This medicine greatly improved my attention I was able to complete tasks at work Organize my work and home The problem was that my heart would beat rapidly at night keeping me awake I stopped taking it when my blood pressure increased significantly,5,Im yr old female This medicine greatly improved attention I able complete task work Organize work home The problem heart would beat rapidly night keeping awake I stopped taking blood pressure increased significantly,0.8901503663510084
Falmina,I have been on this pill for months The first month was ok I didnt feel any different beside slight water gain My first period did not come until the th day on the placebo pill The nd month I had nipple tenderness every single day which sucks because it hurts when I work out My period did not come until the rd day on the placebo pill I would say it is a good contraceptive besides the nipple tenderness I had no other side effects I am most likely switching to a different contraceptive due to the nipple tenderness,8,I pill month The first month ok I didnt feel different beside slight water gain My first period come th day placebo pill The nd month I nipple tenderness every single day suck hurt I work My period come rd day placebo pill I would say good contraceptive besides nipple tenderness I side effect I likely switching different contraceptive due nipple tenderness,0.9453911453485488
Relafen,Did not help my back pain,1,Did help back pain,0.9841598954051733
Etonogestrel,Unfortunately I am experiencing most of the bad side effects Ive had Implanon in for about months and I have been bleeding nonstop I have no sex drive whatsoever and have gained lbs I made an appointment to get it removed because I cant take this bleeding and weight gain Im depressed and have bad anxiety Only good thing is that I havent gotten pregnant This birth control just isnt for me,5,Unfortunately I experiencing bad side effect Ive Implanon month I bleeding nonstop I sex drive whatsoever gained lb I made appointment get removed I cant take bleeding weight gain Im depressed bad anxiety Only good thing I havent gotten pregnant This birth control isnt,0.965964644216001
Restoril,Worked for me and I can NEVER sleep Only downfall is it takes so long to kick in Woke up hours later feeling fine,9,Worked I NEVER sleep Only downfall take long kick Woke hour later feeling fine,0.9537512362003326
Frovatriptan,Everytime I took Frova I ended up with rebound migraines for days afterwards It simply wasnt worth it for me and I went back to Imitrex which doesnt cause rebound migraines for me,2,Everytime I took Frova I ended rebound migraine day afterwards It simply wasnt worth I went back Imitrex doesnt cause rebound migraine,0.010326961614191527
Medroxyprogesterone,I started the shot in July and ended in January Initially I had pretty bad headaches hot flashes hair loss nothing that anyone but me noticed and quite a bit of bleeding about weeks after my first shot After about a month the side affects started to wane I stopped bleeding almost entirely yasss and stopped losing hair That said while I did not have initial weight gain I have gained about pounds in the last year I have never gained this much weight in this amount of time As a result of the weight gain alone I am discontinuing with this method of birth control,6,I started shot July ended January Initially I pretty bad headache hot flash hair loss nothing anyone noticed quite bit bleeding week first shot After month side affect started wane I stopped bleeding almost entirely yasss stopped losing hair That said I initial weight gain I gained pound last year I never gained much weight amount time As result weight gain alone I discontinuing method birth control,0.7566287815570831
Losartan,I took mg of Cozaar x daily for days had bad dreams lightheaded and dizzy and started having nosebleeds I stopped taking it and Im calling doctor today,1,I took mg Cozaar x daily day bad dream lightheaded dizzy started nosebleed I stopped taking Im calling doctor today,0.03732110960409045
Drospirenone / ethinyl estradiol,It completely worked for birth control Even if I forgot to take it for a couple days I never had a pregnancy But the past years i started to break out badly and I would feel a pain in the opening of my vagina during sex It literally felt like I had a cut in a certain spot I had it checked out immediately by my gynecologist and he couldnt figure it out I stopped sex for up to a month to see if it was something that needed to heal and it never went away It was so painful I would almost cry every time and it made me scared to have sex I never once thought it could be the pill but I recently stopped taking it just to take a break and that pain went away in a week And I also got pregnant within a month of stopping too,5,It completely worked birth control Even I forgot take couple day I never pregnancy But past year started break badly I would feel pain opening vagina sex It literally felt like I cut certain spot I checked immediately gynecologist couldnt figure I stopped sex month see something needed heal never went away It painful I would almost cry every time made scared sex I never thought could pill I recently stopped taking take break pain went away week And I also got pregnant within month stopping,0.8513545095920563
Sharobel,Works Great I will never use anything else nd time on it Just had my third planned baby and also breastfeeding,10,Works Great I never use anything else nd time Just third planned baby also breastfeeding,0.9999999543651938
Pristiq,I have suffered from severe anxiety GAD and was taking more and more Klonopin as time went on I am very sensitive to medication and have tried many different SSRISNRIs through the year with horrible side effects Finally I had DNA testing to see what I would respond to and the result was Pristiq I started it several months ago in a small dose I split the pills even though they say dont do this and within a few days my anxiety literally went away I was able to cut my Klonopin in over a two month period The first week or two I was extremely tired but that passed The only side effect I get from time to time is migraines It still amazes me that my anxiety has disappeared I no longer keep Klonopin in my pocket,8,I suffered severe anxiety GAD taking Klonopin time went I sensitive medication tried many different SSRISNRIs year horrible side effect Finally I DNA testing see I would respond result Pristiq I started several month ago small dose I split pill even though say dont within day anxiety literally went away I able cut Klonopin two month period The first week two I extremely tired passed The side effect I get time time migraine It still amazes anxiety disappeared I longer keep Klonopin pocket,0.9912874877452851
Lorcaserin,I started Belviq with the free day prescription After the days I had only lost pounds I decided to get the day prescription since it was only with the Belviq savings card I think I will try it for a month or two to see how it goes I havent really experienced any side affects other than my blood sugar being way lower than normal which is a good thing although Im not really sure why as I feel I am eating as much as before Some days it seems I get fuller quicker than normal when eating but I still get as hungry as I ever did before I will be getting back to more regular exercise soon so I hope that will help too I only gave it a quotquot for now until I see how it goes Fingers crossed,5,I started Belviq free day prescription After day I lost pound I decided get day prescription since Belviq saving card I think I try month two see go I havent really experienced side affect blood sugar way lower normal good thing although Im really sure I feel I eating much Some day seems I get fuller quicker normal eating I still get hungry I ever I getting back regular exercise soon I hope help I gave quotquot I see go Fingers crossed,0.8550979755818844
Sulfamethoxazole / trimethoprim,Was prescribed this medication while in the US Virgin Islands for UTI Doctor prescribe me days worth two pills each day Ive been taking the prescribed dose and have not felt much better except for one full the day before yesterday Im back in the States now and Im continuing to take the medication since you should not start taking your antibiotics unless your doctor tells you to but I am going to go to my family doctor tomorrow and figure out why Im now peeing blood and have small bloody deposits when I urinate,1,Was prescribed medication US Virgin Islands UTI Doctor prescribe day worth two pill day Ive taking prescribed dose felt much better except one full day yesterday Im back States Im continuing take medication since start taking antibiotic unless doctor tell I going go family doctor tomorrow figure Im peeing blood small bloody deposit I urinate,0.9131276331841945
Gabapentin,Great medicineI tried tons of other treatments and was down to my last option I was at MG and it started to work with few side effects besides increased appetite and a little more tired at firsta lifesaver,9,Great medicineI tried ton treatment last option I MG started work side effect besides increased appetite little tired firsta lifesaver,0.9242512136697769
Duloxetine,Been on Duloxetine for weeks now at mg First day had terrible diarrhea then felt groggy and almost in a dream like state for the first week I was prescribed Cymbalta for migraines and general anxiety Week started to feel more normal but my anxiety was worse to be expected Week I noticed my migraines were less frequent and I tolerated the pain better also started feeling happier and less anxious Week my anxiety is almost gone n migraines have gone from daily to maybe every or days and are less severe Worth the first two weeks of feeling crappy,9,Been Duloxetine week mg First day terrible diarrhea felt groggy almost dream like state first week I prescribed Cymbalta migraine general anxiety Week started feel normal anxiety worse expected Week I noticed migraine le frequent I tolerated pain better also started feeling happier le anxious Week anxiety almost gone n migraine gone daily maybe every day le severe Worth first two week feeling crappy,0.9751791760325432
Xyrem,Im still in the early stages of taking XYREM week but it has changed my life I almost never take naps and have had my narcoleptic episodes significantly reduced I get around hours of sleep every night and can stay awake with no issues all day Sometimes in the morning I feel a little groggy but cant get back to sleep which im sure is just the medicine wearing off as it goes away shortly after I get up and about,10,Im still early stage taking XYREM week changed life I almost never take nap narcoleptic episode significantly reduced I get around hour sleep every night stay awake issue day Sometimes morning I feel little groggy cant get back sleep im sure medicine wearing go away shortly I get,0.9999999850988388
Desvenlafaxine,Depression has got worse causing me to miss work Have been on different antidepressants over years Pristiq didnt help at all for me headaches foggy and nausea Also shaky at times,1,Depression got worse causing miss work Have different antidepressant year Pristiq didnt help headache foggy nausea Also shaky time,-0.04468625490553678
Hydroxyzine,I have weened off of Effexor mg and mg over the past weeks I started Cymbalta mg days ago and was still have horrible adverse effects coming off of the Effexor Effexor worked great for my anxiety and severe PMDD but was making me extremely sluggish I have also had chronic back pain for the past years and my doctor wanted to switch me to Cymbalta Well the transitionwithdrawal has been terrible A lot if crying and panicking for no reason crawling skin etc I took one Vistaril and found it very helpful My Dr has prescribed Vistaril mg every hours as needed Has been a God send to help my anxiety during this transition It also has been very helpful for my sons anxiety as well,7,I weened Effexor mg mg past week I started Cymbalta mg day ago still horrible adverse effect coming Effexor Effexor worked great anxiety severe PMDD making extremely sluggish I also chronic back pain past year doctor wanted switch Cymbalta Well transitionwithdrawal terrible A lot cry panicking reason crawling skin etc I took one Vistaril found helpful My Dr prescribed Vistaril mg every hour needed Has God send help anxiety transition It also helpful son anxiety well,0.8987126708030702
Lithium,Ive been on mg of lithium for days after days Ill be on mg and then gradually go up Ive suffered from bi polar amp depression for over years Ive been on different antidepressants antipsychotics and mood stabilizers Nothing seemed to even stabilize me The past few months Ive gotten so bad to where Ive thought about suicide constantly I was so depressed easily irritated and cried over the littlest thing Lithium has so far saved me I feel the best Ive felt in a LONG time I have no side effect as of yet My mind is completely cleared of any negative thoughts Although its only been days Im hopeful things will keep getting better from here Im so glad I tried lithium,10,Ive mg lithium day day Ill mg gradually go Ive suffered bi polar amp depression year Ive different antidepressant antipsychotic mood stabilizer Nothing seemed even stabilize The past month Ive gotten bad Ive thought suicide constantly I depressed easily irritated cried littlest thing Lithium far saved I feel best Ive felt LONG time I side effect yet My mind completely cleared negative thought Although day Im hopeful thing keep getting better Im glad I tried lithium,0.9999999701976776
Apri,All I have to say is UGH I havent taken birth control in about years and I decided it was smart for me to go back on it Ive been on Apri for about weeks now and I am totally not myself I feel so sad and depressed I have also had random crying spells Appetite hasnt increased at all but my skin has broken out My skin has been super itchy all over since Ive been on it and Ive been getting stomach pains and headaches Birth control does work different for everyone but I definitely plan on switching to a new birth control when this pack finished,2,All I say UGH I havent taken birth control year I decided smart go back Ive Apri week I totally I feel sad depressed I also random cry spell Appetite hasnt increased skin broken My skin super itchy since Ive Ive getting stomach pain headache Birth control work different everyone I definitely plan switching new birth control pack finished,-0.12238318985328078
Metronidazole,Its day and the side effects are really kicking Im nauseous to the point where I think Im pregnant and have to vomit my headaches are increasing but I only have one more day so I think I can hang in there Overall my symptoms of bv are gone but the medicine just makes me sick,9,Its day side effect really kicking Im nauseous point I think Im pregnant vomit headache increasing I one day I think I hang Overall symptom bv gone medicine make sick,0.999303032271564
ella,Hey So I took the ellaOne about h after the condom slipped It cost about euro The first days I didnt have any side effect exceppt major sickness but I think I was sooo nervous that I could not eat anything DONT WORRY I WAS DEVASTATED AND SO HORRIFIED FOR TWO WHOLE WEEKS BUT IT WORKED I am so happy Dont worry you are gonna be okay But after the first days my skin got soo bad and I had a lot of cramps but hey worth it I got my period about weeks late all ok,9,Hey So I took ellaOne h condom slipped It cost euro The first day I didnt side effect exceppt major sickness I think I sooo nervous I could eat anything DONT WORRY I WAS DEVASTATED AND SO HORRIFIED FOR TWO WHOLE WEEKS BUT IT WORKED I happy Dont worry gon na okay But first day skin got soo bad I lot cramp hey worth I got period week late ok,0.955835634469986
Aripiprazole,I was first put on abilify in It is very effective and has been the most useful medication for me I have developed gallstones have a fatty liver and have high triglycerides It is definitely not because of my diet I was a vegan for years and I am very strict with what I eat I now have to get my gallbladder removed and I think it has to do with taking psychiatric drugs over the years It is well noted now that abilify causes gallstones a fatty liver and high triglycerides I have been in constant pain for three months and just now after years of taking abilify may discontinue the use and start something new Overall for the mood disorder this was highly effective and useful in treating my bipolar depression,7,I first put abilify It effective useful medication I developed gallstone fatty liver high triglyceride It definitely diet I vegan year I strict I eat I get gallbladder removed I think taking psychiatric drug year It well noted abilify cause gallstone fatty liver high triglyceride I constant pain three month year taking abilify may discontinue use start something new Overall mood disorder highly effective useful treating bipolar depression,0.8356120467185975
Hysingla ER,My doc switched me to this due to some issues with morphine sulphate ER mg three times a day He put me on the Hysingla ER at mg once a day with the oxy mg x for breakthru pain Been on it for two days and am in constant pain at a level With the other med I was on bad days So disappointed not too mention the cost is more than double for me Dont know if the dose is just two low considering how long Ive been on pain meds Guess I could ask him to up it to mg and see if that works mg isnt hacking it at all So tired of the government sticking its nose into my health,4,My doc switched due issue morphine sulphate ER mg three time day He put Hysingla ER mg day oxy mg x breakthru pain Been two day constant pain level With med I bad day So disappointed mention cost double Dont know dose two low considering long Ive pain med Guess I could ask mg see work mg isnt hacking So tired government sticking nose health,-0.25072838617488746
Sprintec,Ive been on Sprintec for two months now and my doctor had told me that if I wanted to skip my period I could just skip over the white and jump right into the next pack So after deciding to do so Ive been bleeding for the past week now unexpectedly throughout the day I have never had acne before but now that Ive been on Sprintec my forehead has been spotting Also my breasts have become larger I believe but sore to touch almost everyday I have gained about lbs from it and my sex drive is gone about halfway through activity And Ive also been feeling bloated Im not totally satisfied with the product but not totally dissatisfied since it obviously works Debating going off it though,5,Ive Sprintec two month doctor told I wanted skip period I could skip white jump right next pack So deciding Ive bleeding past week unexpectedly throughout day I never acne Ive Sprintec forehead spotting Also breast become larger I believe sore touch almost everyday I gained lb sex drive gone halfway activity And Ive also feeling bloated Im totally satisfied product totally dissatisfied since obviously work Debating going though,0.7628806084394455
Spiriva,Took this for about years and had throat swelling feeling like something wrapped around my neck swallowing issues and hoarseness Blamed it on an operation to remove a cyst in my neck but the symptoms were not from that procedure according to my ENT I stopped using it for two years and as my COPD worsened my doc put me back on it Bang those symptoms came right back I am now on Tudorza and doing better without those side effects,3,Took year throat swelling feeling like something wrapped around neck swallowing issue hoarseness Blamed operation remove cyst neck symptom procedure according ENT I stopped using two year COPD worsened doc put back Bang symptom came right back I Tudorza better without side effect,0.4306855008006096
Tasigna,I was diagnosed with Chronic Myelogenous Leukemia in October of I was prescribed units of Tasinga per day AM AND PM I was in remission in days thank GOD I am on Medicare and get help with my copay from PSI I have mild nausea when I first take the pills mild constipation and some shortness of breath but I also have COPD I have been taking Tasinga for yrs now and am just starting to notice my hair is thinning I was told I have to take it for life I thank GOD everyday for this medicine and will gladly endur the minor side efforts in exchange for a longer life,10,I diagnosed Chronic Myelogenous Leukemia October I prescribed unit Tasinga per day AM AND PM I remission day thank GOD I Medicare get help copay PSI I mild nausea I first take pill mild constipation shortness breath I also COPD I taking Tasinga yr starting notice hair thinning I told I take life I thank GOD everyday medicine gladly endur minor side effort exchange longer life,0.9999999925494194
Levonorgestrel,I had unprotected sex two days after my period I took the plan b one step less than hours later and low and behold it did not work I even got the symptoms from the pill a week later I was bleeding like a period for days And took at home pregnancy tests which all very lightly came back positive I called plan bs number on the box and reported my experience They took down the information and pull number on the box Let me tell you peopleplease just use a condom I just found out yesterday I was pregnant and Im Now a mess Please be safe and dont rely on your partner to be safe because I thought it was obvious he needed to pull out Sorry for being graphic to be honest I dont think plan b even works,1,I unprotected sex two day period I took plan b one step le hour later low behold work I even got symptom pill week later I bleeding like period day And took home pregnancy test lightly came back positive I called plan b number box reported experience They took information pull number box Let tell peopleplease use condom I found yesterday I pregnant Im Now mess Please safe dont rely partner safe I thought obvious needed pull Sorry graphic honest I dont think plan b even work,0.1773599278181791
Dupixent,I developed eczema when I turned I started dupixent with my initial dose days ago After about days I thought it was working because my itching subsided about However I am sad to say that my condition has flared up again I will continue treatment for to months and reassess but so far I am deeply disappointed,1,I developed eczema I turned I started dupixent initial dose day ago After day I thought working itching subsided However I sad say condition flared I continue treatment month reassess far I deeply disappointed,0.06369606424123048
Lorazepam,Ativan is a great medicine and glad my psychiatrist prescribed me mg times a day Though I use that as well as Klonopin but Ativan gets me to sleep sometimes and Klonopin keeps me asleep Overall I believe its a God send,8,Ativan great medicine glad psychiatrist prescribed mg time day Though I use well Klonopin Ativan get sleep sometimes Klonopin keep asleep Overall I believe God send,0.8171229927800596
Cyproheptadine,It is phenomenal I put on weight fast you start to see and feel results so quickly Its very motivating feeling I have gained pounds so far since late March early April Im quot I started at I am now my goal weight is I think that will give me the full figured curvy look I want If youre serious about your weight this is the solution Good luck,10,It phenomenal I put weight fast start see feel result quickly Its motivating feeling I gained pound far since late March early April Im quot I started I goal weight I think give full figured curvy look I want If youre serious weight solution Good luck,0.9999999636784196
